state,county,population,wordcount,expected wordcount,relative wordcount
Illinois,Jo Daviess County,22035,1345,1255.6598023285258,0.07115000217877457
Illinois,Johnson County,13308,836,1189.7785468501709,-0.29734823155684476
Illinois,Kane County,516522,1015,2947.6092945798,-0.6556531417286446
Illinois,Kankakee County,107502,855,1699.0819326036728,-0.49678706859662847
Illinois,Kendall County,131869,1382,1800.493690884333,-0.2324327449760655
Illinois,Knox County,49967,955,1399.3190476557997,-0.31752519084203307
Illinois,Lake County,714342,2425,3346.3265219781174,-0.2753247526584742
Illinois,LaSalle County,109658,2614,1693.9679222379639,0.5431224910956682
Illinois,Lawrence County,15280,624,1214.679670178296,-0.48628431402955274
Illinois,Lee County,34145,749,1321.330028463971,-0.43314691722347154
Illinois,Livingston County,35815,909,1329.6302635980035,-0.31635130089455876
Illinois,Logan County,27987,654,1293.6041028064135,-0.49443574074851987
Illinois,McDonough County,27238,707,1290.143655003948,-0.4519990101429158
Illinois,McHenry County,310229,2429,2415.2094558372396,0.005709875029443301
Illinois,McLean County,170954,785,1947.1750074155702,-0.5968518510095772
Illinois,Macon County,103998,812,1678.5156981978735,-0.5162392577729251
Illinois,Macoupin County,44967,1293,1388.6496575395495,-0.06887961770647348
Illinois,Madison County,265859,857,2336.6503824816896,-0.6332356751249176
Illinois,Marion County,37729,644,1346.84131365924,-0.521844189461108
Illinois,Marshall County,11742,625,1177.372136600441,-0.46915679370106994
Illinois,Mason County,13086,766,1190.7127777735893,-0.3566878475661637
Illinois,Massac County,14169,1323,1199.3633844479843,0.1030852009951265
Illinois,Menard County,12297,707,1189.6063304513566,-0.40568574502142035
Illinois,Mercer County,15699,878,1226.9539425688452,-0.2844067168798923
Illinois,Monroe County,34962,2099,1321.606713066059,0.5882183248982058
Illinois,Montgomery County,28288,652,1294.956029815952,-0.49650800105338966
Illinois,Morgan County,32915,891,1308.625958478313,-0.31913317611698133
Illinois,Moultrie County,14526,653,1203.68597639872,-0.4574997027433223
Illinois,Ogle County,51788,1113,1429.5218848797078,-0.22141800571758485
Illinois,Peoria County,181830,915,1980.8995404060852,-0.5380886403697056
Illinois,Perry County,20945,1008,1252.1736619785875,-0.19499983859488246
Illinois,Piatt County,16673,674,1235.792363679803,-0.45460093474518737
Illinois,Pike County,14739,1021,1217.0578266657762,-0.16109162799839327
Illinois,Pope County,3763,857,1025.2498404662613,-0.16410618546377428
Illinois,Pulaski County,5193,640,1047.1844806807965,-0.38883739034795217
Illinois,Putnam County,5637,621,1054.8172839536287,-0.4112724455249824
Illinois,Randolph County,30163,1023,1304.6046749412294,-0.21585441195350255
Illinois,Richland County,15813,550,1228.094734641593,-0.5521518133041162
Illinois,Rock Island County,144672,846,1879.8462565416144,-0.5499631966943931
Illinois,St. Clair County,257400,1722,2277.89980729716,-0.24404049972538622
Illinois,Saline County,23768,1178,1261.8362594931739,-0.06643988779245205
Illinois,Sangamon County,196343,829,2035.432798002613,-0.5927156127121934
Illinois,Schuyler County,6902,546,1097.5594544766327,-0.5025326438827333
Illinois,Scott County,4949,497,1054.7847151164892,-0.5288138016437678
Illinois,Shelby County,20990,469,1252.1736619785875,-0.6254513137906744
Illinois,Stark County,5400,1026,1059.2321064632447,-0.031373771867816626
Illinois,Stephenson County,44630,584,1385.8401174803953,-0.5785949673171721
Illinois,Tazewell County,131343,639,1800.694938229634,-0.6451370043677486
Illinois,Union County,17244,587,1240.467839156995,-0.5267914399143817
Illinois,Vermilion County,74188,2005,1515.949786690471,0.3226031743288764
Illinois,Wabash County,11361,828,1173.9647743741677,-0.29469774726298675
Illinois,Warren County,16835,726,1234.8868238565155,-0.41209187273314396
Illinois,Washington County,13761,777,1195.0437438821707,-0.34981459550939176
Illinois,Wayne County,16179,572,1230.0071595862366,-0.5349620564872032
Illinois,White County,13877,1208,1198.5505248723396,0.00788408576156347
Illinois,Whiteside County,55691,933,1461.550085240538,-0.36163665588890903
Illinois,Will County,696355,1139,3317.947913772286,-0.6567155273076506
Illinois,Williamson County,67153,1395,1493.2627140468353,-0.06580403643812763
Illinois,Winnebago County,285350,951,2412.2338571461128,-0.605759616886765
Illinois,Woodford County,38467,3557,1351.8639015729786,1.631182026431216
Indiana,Adams County,35809,1760,1329.6302635980035,0.32367624909304354
Indiana,Allen County,385410,2125,2701.6614500985456,-0.21344696985535008
Indiana,Bartholomew County,82208,1086,1526.7660607682199,-0.2886925980961618
Indiana,Benton County,8719,1341,1128.4477609298149,0.18835806709833602
Indiana,Blackford County,12112,5672,1184.7523280160121,3.787498505698941
Indiana,Boone County,70812,1208,1516.8736149872764,-0.20362514842073196
Indiana,Brown County,15475,2206,1215.498712158587,0.814892914269235
Indiana,Carroll County,20306,1288,1251.1620687891423,0.029442973160550646
Indiana,Cass County,37870,913,1347.058715969824,-0.32222702011717475
Indiana,Clark County,121093,1809,1753.4638345453698,0.03167226170309318
Indiana,Clay County,26466,1251,1284.5930105793434,-0.026150703220931555
Indiana,Clinton County,33190,929,1307.435016552697,-0.2894484328181094
Indiana,Crawford County,10526,986,1156.9940336886011,-0.14779162961061842
Indiana,Daviess County,33381,1065,1310.5581097262664,-0.18736911236813117
Indiana,Dearborn County,50679,1139,1424.7880609028675,-0.2005828577211461
Indiana,Decatur County,26472,1038,1284.6182974289702,-0.191977880061767
Indiana,DeKalb County,43265,946,1380.2697011732603,-0.31462669998777865
Indiana,Delaware County,111903,1451,1731.2745460101935,-0.16188913922179463
Indiana,Dubois County,43637,1148,1381.5945034562544,-0.16907602257528143
Indiana,Elkhart County,207047,2996,2062.879846726657,0.45233858615372213
Indiana,Fayette County,23398,2577,1262.7612119119176,1.040765883280675
Indiana,Floyd County,80484,1635,1528.0534023562739,0.06998878277343802
Indiana,Fountain County,16479,1997,1235.420932129847,0.6164531036051026
Indiana,Franklin County,22785,1150,1262.0498424145073,-0.08878400729414752
Indiana,Fulton County,20480,1652,1250.563407702962,0.3210045886712756
Indiana,Gibson County,33011,3353,1307.6778077590013,1.5640872546014344
Indiana,Grant County,66674,946,1494.3560158940566,-0.36695138913465764
Indiana,Greene County,30803,940,1304.5383644060578,-0.27943859249553626
Indiana,Hamilton County,347467,2065,2546.9738752517665,-0.1892339296978944
Indiana,Hancock County,79840,1031,1528.3015456387388,-0.325394911140325
Indiana,Harrison County,39654,4307,1350.2501216730177,2.1897793829956798
Indiana,Hendricks County,174788,1203,1947.0321466927455,-0.3821365497003059
Indiana,Henry County,48914,950,1399.1485911752454,-0.3210156476646796
Indiana,Howard County,83658,1149,1567.7380703778645,-0.26709695853525967
Indiana,Huntington County,36662,1148,1337.6458683391904,-0.14177584129546417
Indiana,Jackson County,46428,981,1387.0502496118013,-0.29274371979345665
Indiana,Jasper County,32918,1710,1308.625958478313,0.3067141064421571
Indiana,Jay County,20478,936,1250.563407702962,-0.2515373516971465
Indiana,Jefferson County,33147,1046,1307.435016552697,-0.19996023759713932
Indiana,Jennings County,27613,1153,1292.6180982928192,-0.10801187023237184
Indiana,Johnson County,161765,903,1902.5631025424002,-0.5253771090202902
Indiana,Knox County,36282,1188,1337.8704460282324,-0.11202164340587414
Indiana,Kosciusko County,80240,916,1528.3332083749174,-0.40065425852129044
Indiana,LaGrange County,40446,1426,1364.2114061712816,0.04529253570905901
Indiana,Lake County,498700,3097,2911.8847657025067,0.06357230769495556
Indiana,LaPorte County,112417,1788,1731.8819296256172,0.032402942379861834
Indiana,Lawrence County,45011,1454,1388.8064110234034,0.046942171680037
Indiana,Madison County,130129,1250,1799.322283459929,-0.3052939923600754
Indiana,Marion County,977203,1104,3522.1890844026907,-0.6865585652715684
Indiana,Marshall County,46095,999,1387.122343740634,-0.2798039736667998
Indiana,Martin County,9812,930,1137.9482300448215,-0.18273962255438525
Indiana,Miami County,35962,1075,1333.7386783576744,-0.1939950325773542
Indiana,Monroe County,139718,1492,1828.1652023804527,-0.183881195169196
Indiana,Montgomery County,37936,1655,1347.242441799305,0.2284351714674832
Indiana,Morgan County,71780,1518,1520.1235487629765,-0.0013969580069360596
Indiana,Newton County,13830,1156,1198.9556787805013,-0.03582757856753555
Indiana,Noble County,47457,965,1399.8992383562697,-0.31066467245665386
Indiana,Ohio County,5940,1160,1070.245690517598,0.08386327576707606
Indiana,Orange County,19867,1632,1243.0536523357127,0.31289586489967863
Indiana,Owen County,21321,1321,1253.1293685804376,0.054160913566687216
Indiana,Parke County,16156,2587,1230.0071595862366,1.103239789978331
Indiana,Perry County,19170,1178,1243.8695811933494,-0.052955375860349554
Indiana,Pike County,12250,1319,1190.5111960018216,0.10792742179132077
Indiana,Porter County,173215,2038,1946.9652184558024,0.04675727161494957
Indiana,Posey County,25222,1438,1280.6010494036443,0.12291021522249564
Indiana,Pulaski County,12514,899,1197.4205205767796,-0.2492194809163909
Indiana,Putnam County,36726,2247,1336.0366107172704,0.6818401396902334
Indiana,Randolph County,24502,1822,1273.586185620104,0.43060596964066117
Indiana,Ripley County,28995,1043,1301.053324410727,-0.19834185084428
Indiana,Rush County,16752,866,1235.3058560644386,-0.29895904261395656
Indiana,St. Joseph County,272912,1949,2385.915444871803,-0.18312276984119147
Indiana,Scott County,24384,968,1272.8144279174874,-0.2394806510924054
Indiana,Shelby County,45055,1118,1388.876864404254,-0.1950330308946749
Indiana,Spencer County,19810,1115,1241.6257272568973,-0.10198381402473788
Indiana,Starke County,23371,1217,1262.62613467773,-0.03613590232660248
Indiana,Steuben County,34435,1432,1321.2641318053907,0.08381054592263741
Indiana,Sullivan County,20817,1615,1250.802759165942,0.2911708006439891
Indiana,Switzerland County,9737,1151,1136.2388217631856,0.01299126376786565
Indiana,Tippecanoe County,186251,1736,2032.190923203797,-0.14574955523216537
Indiana,Tipton County,15359,2327,1216.2638294197782,0.9132362105268734
Indiana,Union County,7087,1101,1108.109842762577,-0.0064161895221973905
Indiana,Vanderburgh County,180136,929,1981.406559861546,-0.5311411505244459
Indiana,Vermillion County,15439,2677,1215.296720848035,1.202754236127608
Indiana,Vigo County,106153,1834,1676.3740418972632,0.09402791630222401
Indiana,Wabash County,30976,907,1304.272241371416,-0.3045930356945205
Indiana,Warren County,8440,5949,1106.27794639909,4.377491270944939
Indiana,Warrick County,63898,1180,1490.176081392053,-0.20814726881289153
Indiana,Washington County,28182,1395,1295.1547342779345,0.07709137995602551
Indiana,Wayne County,66553,1158,1494.1916380074706,-0.22499900913365287
Indiana,Wells County,28180,905,1295.1547342779345,-0.30124179293175407
Indiana,White County,24688,1067,1275.8004331588445,-0.1636622999428373
Indiana,Whitley County,34191,970,1321.1312595836212,-0.2657807519400356
Iowa,Adair County,7496,753,1098.857179887278,-0.3147426127959199
Iowa,Adams County,3704,548,1025.100893929876,-0.46541847417656534
Iowa,Allamakee County,14061,932,1197.8022440628329,-0.22190828693161951
Iowa,Appanoose County,12317,830,1197.1645201496299,-0.30669512332669124
Iowa,Audubon County,5674,596,1059.257273085016,-0.43734160232462715
Iowa,Benton County,25575,591,1282.6256386083533,-0.5392264256925083
Iowa,Black Hawk County,131144,680,1800.497239936156,-0.62232655240054
Iowa,Boone County,26715,1001,1283.7544622064345,-0.2202558748815987
Iowa,Bremer County,24988,763,1277.6013955775447,-0.40278712700131103
Iowa,Buchanan County,20565,831,1249.8375761702653,-0.3351136052843454
Iowa,Buena Vista County,20823,915,1250.802759165942,-0.2684697940623839
Iowa,Butler County,14334,773,1201.9556882824315,-0.3568814495111711
Iowa,Calhoun County,9927,991,1143.2020534269766,-0.13313661655060935
Iowa,Carroll County,20760,671,1250.5738596309427,-0.46344632519504364
Iowa,Cass County,13127,1068,1189.7804439651832,-0.10235539219263452
Iowa,Cedar County,18505,839,1236.1253576414904,-0.3212662495648499
Iowa,Cerro Gordo County,43127,854,1378.217823986966,-0.38035919639356197
Iowa,Cherokee County,11658,564,1176.1871496891833,-0.5204844737939525
Iowa,Chickasaw County,12012,783,1182.909131351682,-0.3380725710475456
Iowa,Clarke County,9748,724,1136.1019933053142,-0.3627332719541903
Iowa,Clay County,16384,835,1234.416052021409,-0.3235668001621886
Iowa,Clayton County,17043,633,1235.90309179617,-0.48782392066028035
Iowa,Clinton County,46460,966,1387.0502496118013,-0.3035580360045659
Iowa,Crawford County,16525,830,1236.5496960223059,-0.32877748248216965
Iowa,Dallas County,99678,952,1655.205115377834,-0.42484469679596976
Iowa,Davis County,9110,629,1132.860000366009,-0.4447681092131595
Iowa,Decatur County,7645,650,1100.6157546428417,-0.4094215013204767
Iowa,Delaware County,17488,569,1242.101366122605,-0.5419053424148353
Iowa,Des Moines County,38910,1064,1353.106860569538,-0.21366151410085202
Iowa,Dickinson County,17703,717,1242.9874855842602,-0.4231639430681977
Iowa,Dubuque County,99266,1898,1650.6925403965297,0.14982042600378023
Iowa,Emmet County,9388,652,1133.6285618337383,-0.42485570498917574
Iowa,Fayette County,19509,703,1242.7778830821571,-0.43433174216415765
Iowa,Floyd County,15627,758,1219.6787023632899,-0.3785248536919813
Iowa,Franklin County,10019,876,1144.0922089252947,-0.23432744916349676
Iowa,Fremont County,6605,658,1089.7973518555123,-0.39621802266295186
Iowa,Greene County,8771,701,1126.735123339845,-0.3778484530400451
Iowa,Grundy County,12329,635,1197.287922593823,-0.46963467348411375
Iowa,Guthrie County,10623,567,1161.6312675306528,-0.5118933039695936
Iowa,Hamilton County,15039,615,1216.6978206268286,-0.49453349091793464
Iowa,Hancock County,10795,619,1160.9386943954664,-0.4668107773577736
Iowa,Hardin County,16878,778,1236.1767538146753,-0.3706401632297351
Iowa,Harrison County,14582,646,1204.5988547717063,-0.4637218876300286
Iowa,Henry County,20482,669,1250.563407702962,-0.4650411199630246
Iowa,Howard County,9469,705,1137.932696963311,-0.38045545058915686
Iowa,Humboldt County,9597,1635,1136.9037846320712,0.4381164194374852
Iowa,Ida County,7005,885,1101.097369401536,-0.1962563669723309
Iowa,Iowa County,16662,891,1235.9922955366574,-0.27912172008067787
Iowa,Jackson County,19485,1062,1243.2597966145825,-0.14579398216539774
Iowa,Jasper County,37813,636,1347.2323810580954,-0.5279210855216414
Iowa,Jefferson County,15663,836,1220.0235191417169,-0.31476730826621796
Iowa,Johnson County,152854,1181,1895.8202249796461,-0.3770506377983812
Iowa,Jones County,20646,1082,1250.6830775588735,-0.13487275920300684
Iowa,Keokuk County,10033,748,1146.8058801684372,-0.34775360596325383
Iowa,Kossuth County,14828,619,1216.443886683567,-0.49113970091328985
Iowa,Lee County,33555,1067,1311.009844017503,-0.1861235788052902
Iowa,Linn County,230299,966,2211.586219613988,-0.563209432473039
Iowa,Louisa County,10837,717,1161.2556957397846,-0.38256492292747724
Iowa,Lucas County,8634,667,1112.9033041461628,-0.4006667088550582
Iowa,Lyon County,11934,1150,1182.9625374725697,-0.027864396739895936
Iowa,Madison County,16548,952,1235.3424274082536,-0.22936347131111293
Iowa,Mahaska County,22190,774,1254.9569074235817,-0.3832457549566249
Iowa,Marion County,33414,565,1310.6286623278904,-0.5689091683707971
Iowa,Marshall County,40105,674,1354.445702692441,-0.502379461457786
Iowa,Mills County,14484,737,1203.4249209250454,-0.38758123819350115
Iowa,Mitchell County,10565,755,1156.8470749832986,-0.3473640411712154
Iowa,Monona County,8751,746,1127.3757381341334,-0.3382862742507928
Iowa,Monroe County,7577,588,1099.1548982254249,-0.46504355214235915
Iowa,Montgomery County,10330,682,1153.277031280523,-0.40864165200381036
Iowa,Muscatine County,43235,1007,1379.3199994951044,-0.2699301102219869
Iowa,O'Brien County,14182,826,1199.4831529072178,-0.3113700696854284
Iowa,Osceola County,6192,764,1072.4749800132624,-0.28762906898718305
Iowa,Page County,15211,592,1215.1612260689767,-0.5128218484101006
Iowa,Palo Alto County,8996,569,1126.1319967742163,-0.49473063403767076
Iowa,Plymouth County,25698,826,1283.6506284326938,-0.3565227315718095
Iowa,Pocahontas County,7078,613,1108.109842762577,-0.44680574403006995
Iowa,Polk County,492401,886,2903.1127686445525,-0.6948103395881282
Iowa,Pottawattamie County,93667,728,1633.0270608412677,-0.5542021210444825
Iowa,Poweshiek County,18662,718,1238.518068812875,-0.4202749091192459
Iowa,Ringgold County,4663,583,1051.9782071021289,-0.4458060099876187
Iowa,Sac County,9814,1170,1137.9482300448215,0.02816628130254756
Iowa,Scott County,174669,953,1947.0321466927455,-0.5105371004691533
Iowa,Shelby County,11746,709,1177.372136600441,-0.3978114667744938
Iowa,Sioux County,35872,1166,1329.7399874189985,-0.1231368455248269
Iowa,Story County,98537,1683,1652.6715795234234,0.01835114783381364
Iowa,Tama County,17135,729,1240.9218897834817,-0.4125335317219706
Iowa,Taylor County,5896,541,1068.0515272078574,-0.4934701311515338
Iowa,Union County,12138,1066,1186.2821072641668,-0.10139418484660818
Iowa,Van Buren County,7203,929,1105.0997654440098,-0.15935191640662053
Iowa,Wapello County,35437,593,1331.68555971703,-0.5546996844164874
Iowa,Warren County,52403,579,1427.357752602521,-0.5943553752068804
Iowa,Washington County,22565,810,1257.107783173984,-0.3556638413653861
Iowa,Wayne County,6497,681,1088.3603416079625,-0.37428811583314514
Iowa,Webster County,36999,807,1344.696195604093,-0.3998644432562983
Iowa,Winnebago County,10679,564,1161.0820575556622,-0.5142462185770519
Iowa,Winneshiek County,20070,870,1244.892261112462,-0.3011443422240012
Iowa,Woodbury County,105941,787,1675.6637113373833,-0.5303353562679481
Iowa,Worth County,7443,577,1097.8733211993383,-0.4744384540015292
Iowa,Wright County,12943,865,1192.6718616195242,-0.27473764759955005
Kansas,Allen County,12526,1951,1195.6716678872533,0.6317188509178349
Kansas,Anderson County,7836,830,1099.7845114842899,-0.24530670205582691
Kansas,Atchison County,16348,916,1233.410679182381,-0.25734387138012316
Kansas,Barber County,4228,666,1037.3850645985547,-0.35800116781348934
Kansas,Barton County,25493,1102,1280.0098596614914,-0.1390691316304138
Kansas,Bourbon County,14360,854,1201.2070064611153,-0.28904843594279755
Kansas,Brown County,9508,970,1139.2420480975888,-0.1485567078393962
Kansas,Butler County,67380,1266,1494.2950066506178,-0.15277773507543788
Kansas,Chase County,2572,1299,951.949187639901,0.36456863125280575
Kansas,Chautauqua County,3379,919,1024.0633551801184,-0.10259458523602694
Kansas,Cherokee County,19362,956,1243.2883543882285,-0.23107137887541093
Kansas,Cheyenne County,2616,854,947.9548139137272,-0.09911317769021634
Kansas,Clark County,1991,665,944.7108864849217,-0.29608093913860717
Kansas,Clay County,8117,1126,1092.96248403272,0.030227493120697856
Kansas,Cloud County,9032,1414,1127.4406304898573,0.2541680348930095
Kansas,Coffey County,8360,770,1099.3141486802795,-0.29956327686277784
Kansas,Comanche County,1689,600,948.9913412888458,-0.36774976346451493
Kansas,Cowley County,34549,1172,1320.3310032184038,-0.11234380080209892
Kansas,Crawford County,38972,1570,1353.0482320885203,0.16034296691449065
Kansas,Decatur County,2764,797,982.2271074032013,-0.18857869631892185
Kansas,Dickinson County,18402,1671,1239.1812178882628,0.3484710515929352
Kansas,Doniphan County,7510,1454,1098.5777948765929,0.32352939116463114
Kansas,Douglas County,118785,2026,1739.9924483421528,0.16437286950891788
Kansas,Edwards County,2907,681,986.3989828629075,-0.3096099936929403
Kansas,Elk County,2483,787,938.6117304634407,-0.1615276322921963
Kansas,Ellis County,28934,1135,1302.0779423135127,-0.12831639096554476
Kansas,Ellsworth County,6376,1139,1091.9671828071305,0.04307163981976253
Kansas,Finney County,38470,820,1351.8639015729786,-0.3934300641907233
Kansas,Ford County,34287,715,1320.887963803818,-0.4586974674665187
Kansas,Franklin County,25996,915,1285.1171248677597,-0.2880026401530096
Kansas,Geary County,36739,963,1336.0366107172704,-0.27921136870418567
Kansas,Gove County,2718,839,971.1424154009896,-0.13606903921133687
Kansas,Graham County,2415,905,941.0039868867974,-0.03826124797399894
Kansas,Grant County,7352,816,1102.6662084647846,-0.25997550869351754
Kansas,Gray County,5653,713,1057.2566658900412,-0.32561314295448973
Kansas,Greeley County,1284,925,900.3470398512849,0.027381619595025476
Kansas,Greenwood County,6016,829,1071.2613061967133,-0.22614585703352888
Kansas,Hamilton County,2518,623,955.7521221978355,-0.34815734589491987
Kansas,Harper County,5485,1056,1058.2653337297345,-0.002140610353124377
Kansas,Harvey County,34024,890,1320.2283380362574,-0.3258741883060853
Kansas,Haskell County,3780,1134,1024.5700471982454,0.10680573095123949
Kansas,Hodgeman County,1723,685,945.3997152622491,-0.2754387494077206
Kansas,Jackson County,13232,785,1190.4352182817017,-0.34057730488427174
Kansas,Jefferson County,18368,877,1240.1199291145715,-0.2928103327666334
Kansas,Jewell County,2932,975,984.8638387909486,-0.010015434014774898
Kansas,Johnson County,609863,3486,3159.563278500738,0.10331703869344927
Kansas,Kearny County,3983,706,1043.3720676783792,-0.32334780480473296
Kansas,Kingman County,7470,762,1099.4321612787817,-0.30691494497150645
Kansas,Kiowa County,2460,716,939.4461628684206,-0.23784882167826432
Kansas,Labette County,20184,904,1247.0259360767393,-0.2750752218962912
Kansas,Lane County,1574,741,944.6102090659394,-0.21554944792230826
Kansas,Leavenworth County,81881,894,1525.3638512642515,-0.4139103275201944
Kansas,Lincoln County,2939,770,987.0603969609925,-0.21990589190822385
Kansas,Linn County,9591,794,1136.9037846320712,-0.301611965117209
Kansas,Logan County,2762,893,980.5702644905357,-0.08930544567964604
Kansas,Lyon County,32179,1285,1302.6015729915746,-0.013512629921941936
Kansas,McPherson County,30223,1795,1303.7042607655837,0.37684600259410755
Kansas,Marion County,11823,2630,1177.7123153206726,1.2331429889852958
Kansas,Marshall County,10038,934,1146.8058801684372,-0.18556399461187043
Kansas,Meade County,4055,655,1044.6131309503155,-0.37297361042731
Kansas,Miami County,34191,2580,1321.1312595836212,0.9528718144275342
Kansas,Mitchell County,5796,802,1068.9468074642548,-0.24972880371615816
Kansas,Montgomery County,31486,1213,1303.8717344669835,-0.06969376823260261
Kansas,Morris County,5386,1368,1055.7227395455213,0.2957947657629418
Kansas,Morton County,2701,902,959.8158654781441,-0.060236413626422444
Kansas,Nemaha County,10273,786,1153.0229143192948,-0.31831363432700954
Kansas,Neosho County,15904,810,1230.6183629472946,-0.3417943170780632
Kansas,Ness County,2687,794,959.4955080631943,-0.17248179556072962
Kansas,Norton County,5459,1035,1057.7598628522285,-0.02151704148695618
Kansas,Osage County,15766,881,1225.9384860821808,-0.2813668793321967
Kansas,Osborne County,3500,2209,1016.2035557353843,1.173777081897178
Kansas,Ottawa County,5735,845,1073.9465070677097,-0.2131824123091777
Kansas,Pawnee County,6253,723,1084.2208032788149,-0.3331616606012718
Kansas,Phillips County,4981,816,1056.1575146704824,-0.22738797133438068
Kansas,Pottawatomie County,25348,891,1280.19776553498,-0.30401378288013076
Kansas,Pratt County,9157,780,1132.1873941293136,-0.31106811112320887
Kansas,Rawlins County,2561,812,953.0387801835059,-0.14798850069495506
Kansas,Reno County,61898,986,1483.038453064948,-0.3351487293115931
Kansas,Republic County,4674,1333,1051.9782071021289,0.26713651575729724
Kansas,Rice County,9427,1023,1133.3761756435676,-0.09738706178545926
Kansas,Riley County,71959,1296,1520.696247025527,-0.14775879631782587
Kansas,Rooks County,4919,857,1054.270759897305,-0.18711584101651538
Kansas,Rush County,2956,807,986.1447459448964,-0.18166171516053142
Kansas,Russell County,6691,1219,1096.543297670988,0.11167520935024164
Kansas,Saline County,54303,1210,1458.017411751642,-0.17010593272248872
Kansas,Scott County,5151,1054,1051.002058146698,0.0028524604971645632
Kansas,Sedgwick County,523824,1337,2957.648242102725,-0.5479516526111751
Kansas,Seward County,21964,695,1256.45193187785,-0.4468550826602043
Kansas,Shawnee County,178909,3235,1962.8005112262479,0.6481552666699444
Kansas,Sheridan County,2447,923,940.0939674331804,-0.018183254041990657
Kansas,Sherman County,5927,846,1070.4390422175602,-0.20967008242954605
Kansas,Smith County,3570,1114,1024.6775751313594,0.08717124980234865
Kansas,Stafford County,4072,932,1045.0359122653028,-0.10816461993184255
Kansas,Stanton County,2084,577,941.8702017290085,-0.3873890489997555
Kansas,Stevens County,5250,729,1053.3554136290215,-0.3079258998741477
Kansas,Sumner County,22382,1049,1255.748236298255,-0.16464147057671036
Kansas,Thomas County,7930,806,1097.9861315398748,-0.26592879741602726
Kansas,Trego County,2808,735,984.1035327859223,-0.2531273636227371
Kansas,Wabaunsee County,6877,1210,1097.52328842789,0.10248230061088122
Kansas,Wallace County,1512,950,921.9101270894434,0.03046920961725294
Kansas,Washington County,5530,782,1056.9785124910177,-0.26015525314981697
Kansas,Wichita County,2152,763,943.41940326017,-0.19123986917875077
Kansas,Wilson County,8624,833,1112.6505262516903,-0.25133725249183153
Kansas,Woodson County,3115,799,1025.2963988343495,-0.22071315094018068
Kansas,Wyandotte County,169245,1580,1939.4907671278834,-0.18535317270947327
Kentucky,Adair County,18903,975,1239.6472263287803,-0.2134859181773302
Kentucky,Allen County,20588,592,1249.932897705416,-0.526374574917763
Kentucky,Anderson County,23852,458,1263.579003400165,-0.6375375035770873
Kentucky,Ballard County,7728,708,1099.10577447782,-0.35583997787986554
Kentucky,Barren County,44485,1907,1382.291230566103,0.37959350231789285
Kentucky,Bath County,12750,673,1197.0075465557156,-0.4377646139855187
Kentucky,Bell County,24097,1158,1262.8866235178957,-0.08305307979723757
Kentucky,Boone County,135968,1096,1823.317766991816,-0.39889797607345995
Kentucky,Bourbon County,20252,943,1247.201647348105,-0.24390734889977236
Kentucky,Boyd County,48261,1377,1397.9398951289754,-0.014979109761398924
Kentucky,Boyle County,30614,774,1304.9499863395038,-0.40687382037442205
Kentucky,Bracken County,8400,910,1106.8033542254236,-0.17781239411146607
Kentucky,Breathitt County,13718,1068,1194.2192587151462,-0.10569186336095837
Kentucky,Breckinridge County,20432,1139,1251.0743864091996,-0.08958251214052311
Kentucky,Bullitt County,82217,1576,1526.7660607682199,0.03224720570943737
Kentucky,Butler County,12371,1223,1196.8698127133976,0.02183210488646486
Kentucky,Caldwell County,12649,971,1197.091197936499,-0.1888671459001841
Kentucky,Calloway County,37103,587,1343.8167365651861,-0.5631844848871432
Kentucky,Campbell County,93076,952,1630.7321595904095,-0.4162131442608494
Kentucky,Carlisle County,4826,456,1057.841168606332,-0.5689333961158236
Kentucky,Carroll County,10810,634,1160.6874800893888,-0.45377200075323176
Kentucky,Carter County,26627,653,1284.6886161806844,-0.4917056228447507
Kentucky,Casey County,15941,689,1229.7891867481565,-0.43974137403023245
Kentucky,Christian County,72748,774,1516.9970284081098,-0.48978146594511673
Kentucky,Clark County,36972,1105,1344.5945382892878,-0.17819092036036469
Kentucky,Clay County,20345,1051,1251.24005054066,-0.16003328094727812
Kentucky,Clinton County,9253,659,1132.922730926587,-0.41831867080553536
Kentucky,Crittenden County,8990,1172,1126.8460938013425,0.04007105002807769
Kentucky,Cumberland County,5888,816,1068.0515272078574,-0.23599191685702695
Kentucky,Daviess County,103312,1150,1674.0709062151059,-0.31305179742952094
Kentucky,Edmonson County,12126,1155,1184.8289594190617,-0.025175751471914764
Kentucky,Elliott County,7354,1140,1102.3726910510597,0.03413301985289967
Kentucky,Estill County,14163,1208,1199.3633844479843,0.0072009998504254154
Kentucky,Fayette County,322570,878,2530.7279630722915,-0.6530642515467714
Kentucky,Fleming County,15082,547,1216.1544996888308,-0.5502216205753815
Kentucky,Floyd County,35942,905,1333.7386783576744,-0.32145628323954006
Kentucky,Franklin County,51541,939,1430.301319260345,-0.34349497734813866
Kentucky,Fulton County,6515,1025,1087.7947364089596,-0.05772664116417614
Kentucky,Gallatin County,8690,1126,1127.34215329647,-0.001190546536865925
Kentucky,Garrard County,16953,2298,1236.1215154274448,0.8590405322775753
Kentucky,Grant County,24941,665,1278.8302582460667,-0.4799935365057309
Kentucky,Graves County,36649,1267,1338.0793890991931,-0.053120457334780706
Kentucky,Grayson County,26420,1080,1284.5484886932302,-0.15923765470411874
Kentucky,Green County,11107,1359,1172.0158952741608,0.15954058770004942
