state,county,population,Wordcount,expected Wordcount,relative Wordcount
Indiana,Johnson County,161765,903,1904.1738832134986,-0.525778602489763
Indiana,Knox County,36282,1188,1338.6921698977042,-0.11256670748228795
Indiana,Kosciusko County,80240,916,1529.7286854093352,-0.40120100463770114
Indiana,LaGrange County,40446,1426,1365.0732418878417,0.04463259277421554
Indiana,Lake County,498700,3097,2917.7365875960227,0.061439203650551534
Indiana,LaPorte County,112417,1788,1733.1775640745325,0.0316311710131911
Indiana,Lawrence County,45011,1454,1389.6699304192875,0.04629161801126615
Indiana,Madison County,130129,1250,1800.676466335378,-0.3058164398938804
Indiana,Marion County,977203,1104,3524.9247917009957,-0.6868018283399314
Indiana,Marshall County,46095,999,1387.9576640587725,-0.2802374122286645
Indiana,Martin County,9812,930,1139.0101697478021,-0.18350158347934756
Indiana,Miami County,35962,1075,1334.562589753046,-0.1944926313280494
Indiana,Monroe County,139718,1511,1829.4020847357745,-0.17404707657899174
Indiana,Montgomery County,37936,1655,1348.0136447344598,0.22773237976089797
Indiana,Morgan County,71780,1518,1520.8518873809735,-0.0018751907431858261
Indiana,Newton County,13830,1156,1200.0127644509923,-0.036676913575272044
Indiana,Noble County,47457,965,1400.7269209357892,-0.31107199727745033
Indiana,Ohio County,5940,1160,1071.3694010336417,0.08272646099547813
Indiana,Orange County,19867,1632,1243.964512339559,0.3119345317421088
Indiana,Owen County,21321,1321,1253.9383845461728,0.05348079002948641
Indiana,Parke County,16156,2587,1230.984643244396,1.1015696777351143
Indiana,Perry County,19170,1178,1244.902813201573,-0.05374139450252832
Indiana,Pike County,12250,1319,1191.6526669905754,0.10686615029447313
Indiana,Porter County,173215,2038,1948.6098833026774,0.04587378800820627
Indiana,Posey County,25222,1438,1281.501812780478,0.12212092535395433
Indiana,Pulaski County,12514,899,1198.5437585616019,-0.2499230891003018
Indiana,Putnam County,36726,2247,1336.819568321655,0.680855108083924
Indiana,Randolph County,24502,1822,1274.5166766439002,0.429561521939243
Indiana,Ripley County,28995,1043,1301.8826770511923,-0.19885253995204102
Indiana,Rush County,16752,866,1236.2501145857577,-0.2994945037556749
Indiana,St. Joseph County,272912,1949,2390.3094402447628,-0.18462439750042303
Indiana,Scott County,24384,968,1273.748969033249,-0.24003863906190767
Indiana,Shelby County,45055,1118,1389.7408321893702,-0.19553345911357806
Indiana,Spencer County,19810,1115,1242.5387804403722,-0.10264370211058585
Indiana,Starke County,23371,1217,1263.449525180501,-0.03676405290022575
Indiana,Steuben County,34435,1432,1322.1353221982167,0.0830963941112468
Indiana,Sullivan County,20817,1617,1251.6944743983515,0.2918487962305968
Indiana,Switzerland County,9737,1151,1137.2369089247597,0.01210221983408281
Indiana,Tippecanoe County,186251,1736,2033.739290844378,-0.14639993050474093
Indiana,Tipton County,15359,2327,1217.1949855828786,0.9117725816835079
Indiana,Union County,7087,1101,1109.3033046022838,-0.007485152679014829
Indiana,Vanderburgh County,180136,937,1982.9273746092547,-0.5274663046171117
Indiana,Vermillion County,15439,2677,1216.2247846221699,1.2010733820324437
Indiana,Vigo County,106153,1834,1677.688935608071,0.09317046865739431
Indiana,Wabash County,30976,907,1305.1871499279712,-0.3050805012522118
Indiana,Warren County,8440,5949,1107.3043544697043,4.372506642809164
Indiana,Warrick County,63898,1180,1490.9162857457673,-0.20854040479559502
Indiana,Washington County,28182,1395,1295.998546131175,0.07639009639660849
Indiana,Wayne County,66553,1158,1494.9318846196004,-0.2253827669916452
Indiana,Wells County,28180,905,1295.998546131175,-0.3016967474989744
Indiana,White County,24688,1067,1276.7212429917731,-0.1642654918941648
Indiana,Whitley County,34191,970,1322.0096131091286,-0.26626857295028694
Iowa,Adair County,7496,753,1099.845663373371,-0.3153584861257259
Iowa,Adams County,3704,548,1026.6064845622043,-0.46620247559249123
Iowa,Allamakee County,14061,932,1198.8087833549323,-0.22256158534996154
Iowa,Appanoose County,12317,830,1198.2988081413414,-0.30735139319098775
Iowa,Audubon County,5674,596,1060.4686908671042,-0.43798435056797963
Iowa,Benton County,25575,591,1283.513084393093,-0.5395450134585474
Iowa,Black Hawk County,131144,680,1801.8513479474313,-0.6226103775016635
Iowa,Boone County,26715,1001,1284.6289316487246,-0.22078666038192693
Iowa,Bremer County,24988,767,1278.5067280317794,-0.4000813736969752
Iowa,Buchanan County,20565,831,1250.7277496130876,-0.3355868211470724
Iowa,Buena Vista County,20823,915,1251.6944743983515,-0.2689909409084749
Iowa,Butler County,14334,773,1202.989322092465,-0.3574340305403101
Iowa,Calhoun County,9927,991,1144.245219189854,-0.13392690362154566
Iowa,Carroll County,20760,671,1251.4565803032938,-0.46382478580488873
Iowa,Cass County,13127,1068,1190.6968223996796,-0.10304623317327886
Iowa,Cedar County,18505,839,1237.1659309696518,-0.3218371287169069
Iowa,Cerro Gordo County,43127,854,1379.0895621305256,-0.38075087836886096
Iowa,Cherokee County,11658,564,1177.3552025365045,-0.5209602006387594
Iowa,Chickasaw County,12012,783,1184.0962748503734,-0.33873620191994724
Iowa,Clarke County,9748,724,1137.0986903165929,-0.36329185305945366
Iowa,Clay County,16384,835,1235.3829217823265,-0.3240962091370676
Iowa,Clayton County,17043,633,1236.8301399173592,-0.48820781482387315
Iowa,Clinton County,46460,966,1387.8854944337545,-0.30397716247180767
Iowa,Crawford County,16525,830,1237.5058127551724,-0.32929607970721764
Iowa,Dallas County,99678,952,1656.593630103521,-0.42532677736995206
Iowa,Davis County,9110,629,1134.0075214268704,-0.44532995759273475
Iowa,Decatur County,7645,650,1101.5771189329118,-0.4099369087934131
Iowa,Delaware County,17488,569,1243.0246052804591,-0.5422455858211925
Iowa,Des Moines County,38910,1064,1353.8461188472372,-0.2140908887740013
Iowa,Dickinson County,17703,717,1243.9000873105485,-0.4235871455317329
Iowa,Dubuque County,99266,1898,1652.0861679972722,0.1488504878052667
Iowa,Emmet County,9388,652,1134.6908684474433,-0.42539415965151095
Iowa,Fayette County,19509,703,1243.7134286141657,-0.4347572488757858
Iowa,Floyd County,15627,758,1220.596411948626,-0.3789921119054513
Iowa,Franklin County,10019,876,1145.1271641635035,-0.23501945686538356
Iowa,Fremont County,6605,658,1090.9333294718085,-0.39684673460423064
Iowa,Greene County,8771,701,1127.6916538553603,-0.37837617437052384
Iowa,Grundy County,12329,635,1198.4209047161467,-0.47013607865059426
Iowa,Guthrie County,10623,567,1162.5925698265155,-0.512296900293618
Iowa,Hamilton County,15039,608,1217.7017965734442,-0.5006987739437656
Iowa,Hancock County,10795,619,1161.9162868626538,-0.46725938262609973
Iowa,Hardin County,16878,778,1237.1156984813379,-0.37111783404328347
Iowa,Harrison County,14582,646,1205.635678599811,-0.4641830766403289
Iowa,Henry County,20482,669,1251.4564566467454,-0.46542287073049815
Iowa,Howard County,9469,705,1138.979735882149,-0.38102498421188163
Iowa,Humboldt County,9597,1635,1137.9077150627486,0.43684762688320444
Iowa,Ida County,7005,885,1102.279181448273,-0.19711810320393802
Iowa,Iowa County,16662,891,1236.9394871514635,-0.2796737356555124
Iowa,Jackson County,19485,1061,1244.1977426997553,-0.14724166136344116
Iowa,Jasper County,37813,636,1348.0059662101137,-0.5281919991881796
Iowa,Jefferson County,15663,840,1220.9381688012909,-0.31200447208173815
Iowa,Johnson County,152854,1181,1897.3231325400857,-0.37754408843426224
Iowa,Jones County,20646,1082,1251.5711228976406,-0.13548660543161872
Iowa,Keokuk County,10033,749,1147.8748277729874,-0.34748982913655463
Iowa,Kossuth County,14828,619,1217.468927217375,-0.49156813273684513
Iowa,Lee County,33555,1067,1311.877784475038,-0.18666204075788084
Iowa,Linn County,230299,966,2215.604465930596,-0.5640016009832957
Iowa,Louisa County,10837,717,1162.1871288301293,-0.38305976532218156
Iowa,Lucas County,8634,667,1113.895167823608,-0.40120038288412485
Iowa,Lyon County,11934,1150,1184.154489981739,-0.0288429341531828
Iowa,Madison County,16548,952,1236.294939832236,-0.22995721382699708
Iowa,Mahaska County,22190,774,1255.789993235768,-0.38365490713487027
Iowa,Marion County,33414,565,1311.5003756366207,-0.5691957009728335
Iowa,Marshall County,40105,674,1355.3006407756557,-0.5026933657950156
Iowa,Mills County,14484,737,1204.467750056474,-0.3881114708422502
Iowa,Mitchell County,10565,755,1157.8171260596312,-0.3479108375521514
Iowa,Monona County,8751,746,1128.3350251802244,-0.33884884954196615
Iowa,Monroe County,7577,597,1100.1306853569774,-0.45733719825633107
Iowa,Montgomery County,10330,682,1154.2912337571731,-0.4091612410672855
Iowa,Muscatine County,43235,1007,1380.1782754773456,-0.2703841105949004
Iowa,O'Brien County,14182,826,1200.4791614868648,-0.3119414093144691
Iowa,Osceola County,6192,764,1073.7317674473372,-0.28846288881224563
Iowa,Page County,15211,592,1216.0982734971803,-0.5131972366858454
Iowa,Palo Alto County,8996,569,1127.1470871126876,-0.49518567141263115
Iowa,Plymouth County,25698,826,1284.537680328263,-0.3569670920132789
Iowa,Pocahontas County,7078,613,1109.3033046022838,-0.44740090698659046
Iowa,Polk County,492401,886,2908.9468460059784,-0.6954224168047314
Iowa,Pottawattamie County,93667,728,1634.4684269982506,-0.5545952506791499
Iowa,Poweshiek County,18662,720,1239.571231042165,-0.41915399295394856
Iowa,Ringgold County,4663,583,1053.3425601536933,-0.4465238355934897
Iowa,Sac County,9814,1170,1139.0101697478021,0.027207685300175657
Iowa,Scott County,174669,953,1948.6660236595662,-0.5109474951432262
Iowa,Shelby County,11746,709,1178.539047630806,-0.39840771383409923
Iowa,Sioux County,35872,1166,1330.5917531475839,-0.12369816118146947
Iowa,Story County,98537,1683,1654.0742113770193,0.017487600268490933
Iowa,Tama County,17135,729,1241.8487435209288,-0.4129719872863774
Iowa,Taylor County,5896,541,1069.193418726234,-0.4940111017101925
Iowa,Union County,12138,1066,1187.4416437219818,-0.10227167319256926
Iowa,Van Buren County,7203,929,1106.2814542225208,-0.1602498654803101
Iowa,Wapello County,35437,593,1332.5453498651443,-0.5549870028363293
Iowa,Warren County,52403,579,1428.221420967382,-0.5946006750075041
Iowa,Washington County,22565,810,1257.9325827048242,-0.3560863188245536
Iowa,Wayne County,6497,681,1089.5230498361589,-0.3749558578844129
Iowa,Webster County,36999,807,1345.4739054866277,-0.4002113331896049
Iowa,Winnebago County,10679,564,1162.0343555272511,-0.5146442983227499
Iowa,Winneshiek County,20070,870,1245.7946186920653,-0.30165053938554054
Iowa,Woodbury County,105941,787,1676.9770467987792,-0.5307031771828227
Iowa,Worth County,7443,577,1098.8896732452367,-0.4749245406083344
Iowa,Wright County,12943,865,1193.5974110823279,-0.27530003670531
Kansas,Allen County,12526,1951,1196.7904253249287,0.6301935232062901
Kansas,Anderson County,7836,803,1100.7154161172245,-0.27047446756711757
Kansas,Atchison County,16348,916,1234.381401453571,-0.2579278990097019
Kansas,Barber County,4228,666,1038.823251482455,-0.3588899757012723
Kansas,Barton County,25493,1102,1280.9019978232327,-0.1396687632053499
Kansas,Bourbon County,14360,854,1202.259657507087,-0.289670917037349
Kansas,Brown County,9508,970,1140.2622603536904,-0.14931850879715855
Kansas,Butler County,67380,1266,1495.0290091030183,-0.1531936890244225
Kansas,Chase County,2572,1299,952.0921493845457,0.3643637339512814
Kansas,Chautauqua County,3379,919,1025.7941107794613,-0.10410871894976333
Kansas,Cherokee County,19362,956,1244.2275037931106,-0.23165177020635683
Kansas,Cheyenne County,2616,854,950.9273690758439,-0.10192930840768889
Kansas,Clark County,1991,665,945.0780370057381,-0.29635440253494916
Kansas,Clay County,8117,1130,1093.8409607294086,0.03305694389656004
Kansas,Cloud County,9032,1414,1128.449881023314,0.25304634594647674
Kansas,Coffey County,8360,770,1100.3480417017493,-0.3002214110281395
Kansas,Comanche County,1689,600,949.337648836028,-0.3679804011400442
Kansas,Cowley County,34549,1172,1321.2008233401878,-0.11292819433989329
Kansas,Crawford County,38972,1589,1353.7864357162755,0.1737449556873978
Kansas,Decatur County,2764,797,984.8837292857199,-0.19076742126908858
Kansas,Dickinson County,18402,1671,1240.227702150986,0.34733323332635213
Kansas,Doniphan County,7510,1454,1099.5698412862887,0.3223352854959127
Kansas,Douglas County,118785,2026,1741.3042911724353,0.16349566831646442
Kansas,Edwards County,2907,681,988.6203489947434,-0.3111612554885607
Kansas,Elk County,2483,787,938.8763601346405,-0.16176396231007517
Kansas,Ellis County,28934,1135,1302.9085053599877,-0.12887206175202248
Kansas,Ellsworth County,6376,1139,1093.1561093636537,0.04193718558919533
Kansas,Finney County,38470,820,1352.6055746345007,-0.3937626641664705
Kansas,Ford County,34287,715,1321.7654942605943,-0.45905684245451084
Kansas,Franklin County,25996,915,1285.9995789529576,-0.2884912133913917
Kansas,Geary County,36739,963,1336.819568321655,-0.2796335251068897
Kansas,Gove County,2718,839,973.9450071405571,-0.13855505819239977
Kansas,Graham County,2415,905,941.2851200019925,-0.03854848996435392
Kansas,Grant County,7352,816,1103.701653608202,-0.2606697676565517
Kansas,Gray County,5653,713,1058.4697327725298,-0.3263860288830507
Kansas,Greeley County,1284,925,900.602356439307,0.02709036167432817
Kansas,Greenwood County,6016,831,1072.3607146477623,-0.2250741857202797
Kansas,Hamilton County,2518,623,955.900407428018,-0.3482584637909429
Kansas,Harper County,5485,1056,1059.5493139345967,-0.003349833639565576
Kansas,Harvey County,34024,890,1321.0897552104927,-0.32631375234743687
Kansas,Haskell County,3780,1134,1026.0404055987788,0.10521963249411993
Kansas,Hodgeman County,1723,685,945.7315646313945,-0.27569299194641605
Kansas,Jackson County,13232,785,1191.3897094808888,-0.3411056065424306
Kansas,Jefferson County,18368,877,1241.0081965931522,-0.2933165128098565
Kansas,Jewell County,2932,975,987.0716107191523,-0.01222972131713654
Kansas,Johnson County,609863,3485,3161.5711113948564,0.10230005184430273
Kansas,Kearny County,3983,706,1044.6898648740657,-0.32420135033557906
Kansas,Kingman County,7470,762,1100.4268258727334,-0.3075414174898288
Kansas,Kiowa County,2460,716,939.7182937215176,-0.2380695312799942
Kansas,Labette County,20184,904,1247.9254206317148,-0.27559773600702486
Kansas,Lane County,1574,741,945.0018276298848,-0.2158745323715747
Kansas,Leavenworth County,81881,894,1526.6984741920812,-0.4144226806324026
Kansas,Lincoln County,2939,770,989.2536770319833,-0.22163544308452918
Kansas,Linn County,9591,794,1137.9077150627486,-0.3022281249264438
Kansas,Logan County,2762,893,983.2362162968519,-0.09177470764523632
Kansas,Lyon County,32179,1285,1303.4998100111836,-0.014192414812108721
Kansas,McPherson County,30223,1812,1304.5283158923569,0.3890077953275466
Kansas,Marion County,11823,2630,1178.8745273043212,1.2309414098664948
Kansas,Marshall County,10038,934,1147.8748277729874,-0.1863224304586675
Kansas,Meade County,4055,645,1045.8783361504284,-0.3832934695118976
Kansas,Miami County,34191,2580,1322.0096131091286,0.9515743111219173
Kansas,Mitchell County,5796,802,1070.111445638137,-0.2505453490204048
Kansas,Montgomery County,31486,1213,1304.7793501647238,-0.0703408972200066
Kansas,Morris County,5386,1368,1057.0554343940476,0.2941610775448121
Kansas,Morton County,2701,902,962.6595930624075,-0.06301250566613842
Kansas,Nemaha County,10273,786,1154.0744253779997,-0.3189347387690724
Kansas,Neosho County,15904,810,1231.5497562165292,-0.3422921031721701
Kansas,Ness County,2687,794,962.3707238592377,-0.1749541207821121
Kansas,Norton County,5459,1035,1059.048688828055,-0.02270782172882656
Kansas,Osage County,15766,881,1226.881324715417,-0.28191913736697094
Kansas,Osborne County,3500,2209,1017.9002996075125,1.1701536003592476
Kansas,Ottawa County,5735,845,1075.1356434592371,-0.2140526591777557
Kansas,Pawnee County,6253,723,1085.4541225392556,-0.33391933847130184
Kansas,Phillips County,4981,816,1057.647877963889,-0.22847668207786967
Kansas,Pottawatomie County,25348,891,1281.0907926165899,-0.3044989432949097
Kansas,Pratt County,9157,780,1133.3304772939987,-0.31176297150115445
Kansas,Rawlins County,2561,812,953.1838908963489,-0.14811820913547258
Kansas,Reno County,61898,986,1483.8103000372043,-0.3354945709870881
Kansas,Republic County,4674,1333,1053.3425601536933,0.26549524383169504
Kansas,Rice County,9427,1023,1134.429091957144,-0.09822481876315768
Kansas,Riley County,71959,1296,1521.425479074877,-0.14816728270644583
Kansas,Rooks County,4919,857,1055.5151267763006,-0.18807416562810914
Kansas,Rush County,2956,807,988.3094772573367,-0.18345415219581787
Kansas,Russell County,6691,1219,1097.7064094049838,0.11049729650459444
Kansas,Saline County,54303,1210,1458.884573664167,-0.1705992222805283
Kansas,Scott County,5151,1054,1052.4116281916306,0.001509268584478411
Kansas,Sedgwick County,523824,1337,2963.559916627069,-0.5488533933467131
Kansas,Seward County,21964,695,1257.2929103526458,-0.4472250704053789
Kansas,Shawnee County,178909,3235,1964.3281452403064,0.6468735164430716
Kansas,Sheridan County,2447,923,940.3694170098826,-0.018470844218979984
Kansas,Sherman County,5927,846,1071.568851179261,-0.2105033670314535
Kansas,Smith County,3570,1114,1026.3008558957533,0.0854516914805679
Kansas,Stafford County,4072,932,1046.2922163857424,-0.10923546462053169
Kansas,Stanton County,2084,577,942.2050572347617,-0.3876067682194222
Kansas,Stevens County,5250,711,1054.7078427083654,-0.3258796690330511
Kansas,Sumner County,22382,1049,1256.5800058915402,-0.16519442050509364
Kansas,Thomas County,7930,806,1098.8956123064493,-0.2665363379617985
Kansas,Trego County,2808,735,986.7002013295039,-0.2550928853468935
Kansas,Wabaunsee County,6877,1210,1098.6814096883188,0.1013201728272264
Kansas,Wallace County,1512,950,922.3172668557784,0.03001432819163554
Kansas,Washington County,5530,782,1058.2507824640943,-0.2610447230862003
Kansas,Wichita County,2152,763,943.7626270672839,-0.19153399581947714
Kansas,Wilson County,8624,833,1113.645268994952,-0.25200598144526765
Kansas,Woodson County,3115,799,1027.2131102684396,-0.22216724843864294
Kansas,Wyandotte County,169245,1580,1941.097099049992,-0.1860273240461384
Kentucky,Adair County,18903,977,1240.6944328945767,-0.21253777392985462
Kentucky,Allen County,20588,592,1250.82322862185,-0.5267116995802338
Kentucky,Anderson County,23852,458,1264.3981834698116,-0.6377723362879736
Kentucky,Ballard County,7728,708,1100.0562014112998,-0.3563965194762935
Kentucky,Barren County,44485,1907,1383.1683408934243,0.3787186589075768
Kentucky,Bath County,12750,673,1197.9491152229143,-0.4382065219232886
Kentucky,Bell County,24097,1158,1263.8449800623396,-0.0837483882375501
Kentucky,Boone County,135968,1096,1824.5618262983382,-0.3993078315008052
Kentucky,Bourbon County,20252,933,1248.100439460119,-0.25246400810212005
Kentucky,Boyd County,48261,1377,1398.7564495570698,-0.015554137079374466
Kentucky,Boyle County,30614,774,1305.769936246729,-0.40724627017775783
Kentucky,Bracken County,8400,910,1107.8267015332021,-0.17857188426620818
Kentucky,Breathitt County,13718,1068,1195.2927234593562,-0.10649502081042711
Kentucky,Breckinridge County,20432,1139,1251.9697741774567,-0.09023362744653937
Kentucky,Bullitt County,82217,1576,1528.0894938937588,0.031353206927795425
Kentucky,Butler County,12371,1223,1197.9986801746086,0.02086923820462596
Kentucky,Caldwell County,12649,971,1198.040837382822,-0.18951009873653696
Kentucky,Calloway County,37103,587,1344.5933665743596,-0.5634367872158194
Kentucky,Campbell County,93076,952,1632.1320061208155,-0.4167138464108215
Kentucky,Carlisle County,4826,456,1059.1569767868123,-0.5694689172672239
Kentucky,Carroll County,10810,634,1161.6196553137818,-0.4542103371789614
Kentucky,Carter County,26627,653,1285.5636977963816,-0.49205161819727455
Kentucky,Casey County,15941,689,1230.7752407836206,-0.44019023362761056
Kentucky,Christian County,72748,774,1517.673697991633,-0.4900089518423827
Kentucky,Clark County,36972,1105,1345.3733290348764,-0.17866663761449156
Kentucky,Clay County,20345,1051,1252.1359756440088,-0.16063429176736085
Kentucky,Clinton County,9253,659,1134.0148147424902,-0.41887884405668513
Kentucky,Crittenden County,8990,1172,1127.8622534203084,0.03913398683734761
Kentucky,Cumberland County,5888,816,1069.193418726234,-0.23680787245012402
Kentucky,Daviess County,103312,1150,1675.4159151582203,-0.3136032733153319
Kentucky,Edmonson County,12126,1155,1186.0057894223205,-0.026143033785208415
Kentucky,Elliott County,7354,1140,1103.4065080412988,0.03316410741827122
Kentucky,Estill County,14163,1208,1200.3603245775569,0.006364485118359578
Kentucky,Fayette County,322570,878,2535.501831169951,-0.6537174656289376
Kentucky,Fleming County,15082,547,1217.1533499909917,-0.5505907287655672
Kentucky,Floyd County,35942,905,1334.562589753046,-0.3218751919552416
Kentucky,Franklin County,51541,939,1431.1717932489987,-0.3438942798975144
Kentucky,Fulton County,6515,1025,1088.9557432545778,-0.05873126033885668
Kentucky,Gallatin County,8690,1126,1128.322628917179,-0.002058479425701036
Kentucky,Garrard County,16953,2298,1237.0536951579334,0.8576396554125459
Kentucky,Grant County,24941,665,1279.7387855560348,-0.4803627056508539
Kentucky,Graves County,36649,1267,1338.8955857264964,-0.053697679261139115
Kentucky,Grayson County,26420,1080,1285.4239890233052,-0.1598102966628086
Kentucky,Green County,11107,1359,1173.1573209532023,0.15841241044790022
Kentucky,Greenup County,35962,1468,1334.562589753046,0.09998587647481254
Kentucky,Hancock County,9095,470,1131.8713301939363,-0.5847584549036421
Kentucky,Hardin County,110702,1421,1699.7100179749623,-0.1639750398759301
Kentucky,Harlan County,26831,3362,1285.4003466153918,1.6155275349446856
Kentucky,Harrison County,18692,657,1238.5697014886193,-0.4695494333420549
Kentucky,Hart County,19288,823,1244.1370694648276,-0.338497324612297
Kentucky,Henderson County,44793,1378,1385.43013306243,-0.005363051434435087
Kentucky,Henry County,15678,510,1227.8729135725248,-0.5846475686835186
Kentucky,Hickman County,4521,763,1045.3696054170084,-0.27011461205089116
Kentucky,Hopkins County,45423,1442,1389.471361741819,0.0378047649663912
Kentucky,Jackson County,12955,1882,1193.2344358452592,0.5772256846298904
Kentucky,Jefferson County,782969,883,3386.268317015663,-0.739240982304027
Kentucky,Jessamine County,52991,844,1434.4129033998763,-0.411605962272416
Kentucky,Johnson County,22680,2685,1258.5994143933397,1.1333237321536518
Kentucky,Kenton County,169064,777,1941.097099049992,-0.5997109055593984
Kentucky,Knott County,14251,1114,1203.5032027053737,-0.07436889449415512
Kentucky,Knox County,30193,1171,1305.42148131525,-0.10297170932089802
Kentucky,LaRue County,14867,613,1217.6867868869617,-0.49658647313801807
Kentucky,Laurel County,62613,955,1484.5405640234853,-0.3567033308866245
Kentucky,Lawrence County,16293,641,1235.0505213437148,-0.4809928914465762
Kentucky,Lee County,7395,933,1100.4266069283647,-0.152146999967317
Kentucky,Leslie County,10513,920,1157.9680238152025,-0.20550483167156894
Kentucky,Letcher County,21548,1421,1255.2909243003762,0.1320085029627535
Kentucky,Lewis County,13080,1466,1191.6298192877243,0.23024783055217232
Kentucky,Lincoln County,24275,603,1273.442781593261,-0.526480491533699
Kentucky,Livingston County,8888,600,1128.1831762527013,-0.46817147017479877
Kentucky,Logan County,27432,936,1293.835622127149,-0.2765696167329542
Kentucky,Lyon County,8680,503,1128.322628917179,-0.5542055196724046
Kentucky,McCracken County,67875,981,1497.0761545073765,-0.34472271363990503
Kentucky,McCreary County,16888,2111,1236.847082222077,0.706759089577549
Kentucky,McLean County,9152,902,1133.3304772939987,-0.20411564140261707
Kentucky,Madison County,92701,870,1631.7831376978243,-0.46684091782721454
Kentucky,Magoffin County,11637,822,1176.4352686818127,-0.3012790232640295
Kentucky,Marion County,19581,473,1243.8123642906269,-0.6197175606388491
Kentucky,Marshall County,31659,1900,1304.6776649711453,0.45629840305576247
Kentucky,Martin County,11287,627,1177.729171925231,-0.4676195385607672
Kentucky,Mason County,17120,723,1236.7918796941392,-0.41542307006511137
Kentucky,Meade County,30003,711,1305.2632019478453,-0.4552822764489383
Kentucky,Menifee County,6113,839,1074.4215358950141,-0.219114684534784
Kentucky,Mercer County,22641,1077,1258.1663111173182,-0.14399233989696714
Kentucky,Metcalfe County,10286,456,1153.353784153572,-0.6046312881050188
Kentucky,Monroe County,11338,919,1175.428067395675,-0.218157175677987
Kentucky,Montgomery County,28114,661,1296.2514545807244,-0.49006807462846624
Kentucky,Morgan County,13726,625,1195.3250121721082,-0.4771296562561934
Kentucky,Muhlenberg County,30928,1905,1305.401084828978,0.4593216001881723
Kentucky,Nelson County,46738,845,1387.982473009053,-0.3912026870425124
Kentucky,Nicholas County,7537,1051,1099.426923222247,-0.044047423434306475
Kentucky,Ohio County,23772,779,1262.65934173426,-0.3830481633074166
Kentucky,Oldham County,67607,1020,1497.1339039221957,-0.3186982157522443
Kentucky,Owen County,11278,875,1177.729171925231,-0.2570448105911823
Kentucky,Owsley County,4051,2510,1045.8783361504284,1.3998967310467243
Kentucky,Pendleton County,14644,1219,1215.8911501627465,0.0025568488074260457
Kentucky,Perry County,28473,943,1297.896316251348,-0.27343965138631265
Kentucky,Pike County,58669,1992,1491.4852128885707,0.3355814612081058
Kentucky,Powell County,13129,625,1190.6968223996796,-0.47509728064915663
Kentucky,Pulaski County,65034,1510,1486.788278495186,0.015611988499335736
Kentucky,Robertson County,2193,441,943.689753786595,-0.532685399803835
Kentucky,Rockcastle County,16037,506,1230.7818103322734,-0.588879202022497
Kentucky,Rowan County,24662,1063,1276.783364036873,-0.16743902690033724
Kentucky,Russell County,17991,682,1243.5429276089837,-0.4515669826442483
Kentucky,Scott County,57155,1283,1470.7405619317683,-0.1276503598195302
Kentucky,Shelby County,48065,916,1400.2036860263702,-0.345809463907704
Kentucky,Simpson County,19594,608,1243.8123642906269,-0.5111802893624108
Kentucky,Spencer County,19490,634,1244.2256740187484,-0.4904461359069764
Kentucky,Taylor County,26023,510,1286.0741380764396,-0.6034443233865204
Kentucky,Todd County,12243,1396,1190.8948132297396,0.17222779416933512
Kentucky,Trigg County,14061,684,1198.8087833549323,-0.4294336098491134
Kentucky,Trimble County,8474,1476,1110.4240936591918,0.32922187876536624
Kentucky,Union County,13668,1093,1195.4050444146992,-0.08566556155435945
Kentucky,Warren County,134554,1320,1816.4322026718262,-0.27330070560388336
Kentucky,Washington County,12027,696,1184.2810732845267,-0.41230167761637093
Kentucky,Wayne County,19555,1105,1243.757576113407,-0.1115632007219668
Kentucky,Webster County,13017,658,1192.6605117019374,-0.4482922897639765
Kentucky,Whitley County,36712,1641,1336.819568321655,0.22754037933498852
Kentucky,Wolfe County,6562,807,1092.236747385997,-0.2611491950519352
Kentucky,Woodford County,26871,862,1284.8618209087033,-0.3291107370671496
Louisiana,Acadia Parish,57576,1575,1474.6188011185777,0.06807264277742678
Louisiana,Allen Parish,22750,1151,1263.0542980132116,-0.08871692863044237
Louisiana,Ascension Parish,126500,1515,1798.8751512204751,-0.15780703348304942
Louisiana,Assumption Parish,21039,1113,1253.1198580014259,-0.11181680435972026
Louisiana,Avoyelles Parish,39693,2390,1352.648201688493,0.7669043562225526
Louisiana,Beauregard Parish,36549,1429,1338.703091193183,0.06745103481186085
Louisiana,Bienville Parish,12981,1615,1193.1010764241319,0.3536154077074092
Louisiana,Bossier Parish,128746,1626,1802.0765507426474,-0.09770758665611909
Louisiana,Caddo Parish,237848,1534,2237.2708516054895,-0.3143431878624865
Louisiana,Calcasieu Parish,216785,3408,2145.887981323987,0.5881537292069203
Louisiana,Caldwell Parish,9645,1741,1138.0703040254937,0.5297824693622796
Louisiana,Cameron Parish,5617,2121,1055.6940834315017,1.0091047523026309
Louisiana,Catahoula Parish,8906,1262,1128.236194017321,0.11856010886017143
Louisiana,Claiborne Parish,14170,1577,1200.3603245775569,0.31377217966196447
Louisiana,Concordia Parish,18687,1421,1238.5697014886193,0.1472911038370471
Louisiana,De Soto Parish,26812,1017,1285.8192709200466,-0.20906458395797525
Louisiana,East Baton Rouge Parish,456781,1199,2882.466547541179,-0.584036803125164
Louisiana,East Carroll Parish,7459,2241,1099.9134915595964,1.0374329592252085
Louisiana,East Feliciana Parish,19539,1124,1243.757576113407,-0.09628691186560243
